,group,names,scores,logfoldchanges,pvals,pvals_adj
315,treated,BACH,8.23966,2.575972,1.726996980952031e-16,1.2411829934319938e-15
316,treated,STAG2,8.239189,1.7877734,1.7338209025554497e-16,1.2454713473028075e-15
317,treated,SUN,8.232245,0.81204796,1.837357715207434e-16,1.3191937903851002e-15
318,treated,MT-CO2,8.22409,0.54392254,1.966793960304536e-16,1.4093417076501733e-15
319,treated,RRP15,8.212967,1.1382426,2.1578887445840977e-16,1.5417128434757182e-15
320,treated,POLR1D,8.184993,0.40470427,2.7232054789343053e-16,1.932305762689127e-15
321,treated,RPL18A,8.169691,0.19092521,3.091807656600213e-16,2.192784229659068e-15
322,treated,HIST1H1E,8.151288,3.766964,3.600674245302302e-16,2.542516916070605e-15
323,treated,ZNF37A,8.081723,1.3381795,6.385806503766619e-16,4.4550427322485125e-15
324,treated,MRPS12,8.073971,0.5252354,6.804806652451378e-16,4.7359889977693215e-15
325,treated,SNRPF,8.073499,0.4195896,6.831167923927238e-16,4.752059945931576e-15
326,treated,UQCC2,8.059007,0.489864,7.691713149398603e-16,5.335368758332244e-15
327,treated,ZFAND5,8.051726,0.72007537,8.16343685635429e-16,5.657179990297594e-15
328,treated,TRIP,7.9984736,1.7311729,1.2597102423546623e-15,8.679994898955881e-15
329,treated,MIDN,7.987756,1.1000749,1.3741745674707468e-15,9.459737003545663e-15
330,treated,LUC7L3,7.978521,0.608133,1.480974241314206e-15,1.0170849562749547e-14
331,treated,RPS25,7.965915,0.20650035,1.6400517023434576e-15,1.12367898814027e-14
332,treated,MIR4458HG,7.936121,0.45096165,2.0860273372579023e-15,1.4205318306013042e-14
333,treated,STOML2,7.849501,0.38286215,4.176954241553986e-15,2.8088615936262156e-14
334,treated,RPLP2,7.836559,0.17602283,4.630618436983952e-15,3.096739398354845e-14
335,treated,PTP4A2,7.8259754,1.0064781,5.037349993682208e-15,3.367192737267242e-14
336,treated,SLIRP,7.7853284,0.43833125,6.953237611477403e-15,4.611795936558175e-14
337,treated,PSMB8,7.784722,1.0002722,6.986683099944922e-15,4.6318649091423175e-14
338,treated,PHACTR,7.72156,1.12422,1.1491442963129283e-14,7.539216665471546e-14
339,treated,IRF2BP2,7.70127,0.53257006,1.3472033360674304e-14,8.802859208512544e-14
340,treated,BDP,7.693114,1.484506,1.435967570566068e-14,9.370220357191783e-14
341,treated,TCF25,7.690215,0.42607614,1.4688777864372183e-14,9.576371463663371e-14
342,treated,ATAD2,7.6685095,2.1600013,1.7400622617810225e-14,1.1303792931695046e-13
343,treated,SPTY2D,7.657118,1.7409246,1.90152392973993e-14,1.2314146946069815e-13
344,treated,CBX3,7.627458,0.5187388,2.3942778446053414e-14,1.5395418423807443e-13
345,treated,RPLP,7.6103363,0.17613591,2.7338369125681692e-14,1.7478274532969925e-13
346,treated,TIPRL,7.610134,0.4191366,2.7381179120105188e-14,1.7497946128995982e-13
347,treated,SNRPD,7.5868106,0.40214303,3.278754155626498e-14,2.0870282693633058e-13
348,treated,ATP6V1G,7.578789,0.32623783,3.4879479504933625e-14,2.217272949106279e-13
349,treated,PSMG3,7.5493317,0.6686707,4.3749731250217296e-14,2.771452024970173e-13
350,treated,TAF,7.5430627,0.72128636,4.5906019595678065e-14,2.902986408896404e-13
351,treated,XRCC5,7.541782,0.6623989,4.635923799890341e-14,2.9290975939133235e-13
352,treated,NDUFAF2,7.5224357,0.5202446,5.376503206491699e-14,3.3837741271865466e-13
353,treated,TLE4,7.5163016,2.1172495,5.6347478901167833e-14,3.5447686726916493e-13
354,treated,CFDP,7.459746,0.5254765,8.668943431917159e-14,5.402104886475993e-13
355,treated,MBNL,7.455634,1.8066778,8.943664324611351e-14,5.55899614906981e-13
356,treated,NES,7.450646,1.3018608,9.288437786657051e-14,5.758514416198816e-13
357,treated,IPO7,7.430221,1.0136088,1.084162728059255e-13,6.692885626234959e-13
358,treated,PEG10,7.42739,1.7009152,1.1076143646310096e-13,6.834756665315427e-13
359,treated,CHD2,7.422941,1.0353515,1.1454778257950612e-13,7.053425323921114e-13
360,treated,SUPT6H,7.418964,1.4202147,1.180400411283942e-13,7.26231108246327e-13
361,treated,SNRNP25,7.418627,0.64047056,1.1834075950851332e-13,7.277731346499008e-13
362,treated,CD8,7.4063587,0.8034856,1.2981453657618453e-13,7.95305584116827e-13
363,treated,ARID4B,7.397056,0.84711933,1.3923660728635465e-13,8.51235329022005e-13
364,treated,SNHG12,7.3959103,0.9515331,1.4044281043411467e-13,8.575272778271237e-13
365,treated,RAD50,7.389776,1.0584829,1.4707623919090764e-13,8.972761997994415e-13
366,treated,RN7SL,7.3209524,1.6510415,2.4621756129900574e-13,1.4889861010391809e-12
367,treated,NHP2,7.3036284,0.27540252,2.8010964755397826e-13,1.688325756223315e-12
368,treated,S100A2,7.3003254,0.98612714,2.870729612836225e-13,1.7288621108054712e-12
369,treated,SHFM,7.2863717,0.29903436,3.1841372996320266e-13,1.9120612908368847e-12
370,treated,ARPC1B,7.2759233,0.47613782,3.4405877489037423e-13,2.0617988110131623e-12
371,treated,HYOU,7.274508,1.6261779,3.476857142785726e-13,2.082674690806355e-12
372,treated,CIB,7.271003,0.5033304,3.5682908962204016e-13,2.1348045822920906e-12
373,treated,C18orf56,7.2594085,1.9826669,3.8878709505470393e-13,2.3183644092470076e-12
374,treated,SMDT,7.2561054,0.50066996,3.9839484480325815e-13,2.3737080297994866e-12
375,treated,RPL6,7.2401295,0.16687152,4.4825630173100507e-13,2.659885903125752e-12
376,treated,CCT6A,7.233456,0.3663929,4.708545702542918e-13,2.7871521853097226e-12
377,treated,TTC37,7.228468,1.6025963,4.884731822018195e-13,2.8879138664592517e-12
378,treated,HN,7.2153234,0.56079525,5.380599120557336e-13,3.1707569513357343e-12
379,treated,HNRNPR,7.214447,0.45161042,5.415360112355811e-13,3.189947837566058e-12
380,treated,IFNAR,7.2072344,1.3090082,5.709971350046369e-13,3.3553297071926333e-12
381,treated,LUZP,7.20656,0.98338956,5.738295950705299e-13,3.3706110248847776e-12
382,treated,DNAJC15,7.1887646,0.5146783,6.53802799287524e-13,3.829529334641797e-12
383,treated,ZNF33A,7.1884947,1.1591787,6.55094991808688e-13,3.835552143821053e-12
384,treated,COX20,7.1846523,0.35477537,6.73783442009923e-13,3.943383398827306e-12
385,treated,NOP10,7.15324,0.3241488,8.4753114372421e-13,4.920624283100367e-12
386,treated,LSM7,7.1461625,0.3526313,8.923753530328158e-13,5.174779980156776e-12
387,treated,NDUFA4,7.1453533,0.2828721,8.976463725385954e-13,5.2032696791906134e-12
388,treated,ESF,7.141848,0.6523207,9.208427627156992e-13,5.331349413459977e-12
389,treated,PRPF6,7.1384106,0.6746369,9.441641485569344e-13,5.462019668323794e-12
390,treated,SEPT7,7.130928,0.5125869,9.969444424836815e-13,5.74904628498923e-12
391,treated,EPB41L4A-AS,7.115424,0.5595111,1.1156922892758972e-12,6.416003303425935e-12
392,treated,ESCO,7.087854,1.5209359,1.3620746927533758e-12,7.808153623310477e-12
393,treated,COA4,7.0813155,0.40195128,1.42792416228158e-12,8.1727427830941e-12
394,treated,SNX6,7.07262,0.47403964,1.5203563346992726e-12,8.681264540608969e-12
395,treated,CLTC,7.07235,0.60285383,1.5233143428949903e-12,8.694738425353496e-12
396,treated,C9orf78,7.072013,0.54379344,1.527019794249878e-12,8.71246629369424e-12
397,treated,G3BP2,7.0718784,1.01774,1.5285044495949702e-12,8.717514388349337e-12
398,treated,DDX39B,7.042758,1.6591334,1.8847155486815698e-12,1.0698705606812723e-11
399,treated,FXR,7.0041327,0.5053028,2.48520122555113e-12,1.3987197602520923e-11
400,treated,KLK6,6.9941564,1.4322261,2.6685961029344837e-12,1.49729878640324e-11
401,treated,USP,6.9918647,0.75954187,2.7125664917850904e-12,1.5207953803480298e-11
402,treated,RPL26,6.96416,0.17289269,3.3036956924422237e-12,1.8479332487517473e-11
403,treated,GON4L,6.9615307,0.872121,3.365948996443777e-12,1.8820304277153123e-11
404,treated,CSTA,6.956273,1.5697081,3.4939258196022764e-12,1.949836021907077e-11
405,treated,EEF1D,6.955801,0.196414,3.505641503576505e-12,1.9556231220719298e-11
406,treated,SDAD,6.9425216,0.61737776,3.851618642707268e-12,2.142868381157045e-11
407,treated,SETX,6.9309273,1.7781646,4.1809051395469245e-12,2.3225119834822595e-11
408,treated,SSNA,6.895538,0.36713687,5.3661312536151995e-12,2.9627894900279666e-11
409,treated,STAU,6.8947964,0.5938463,5.394194867620479e-12,2.97715305037071e-11
410,treated,CLCN3,6.8795624,1.733971,6.003675657742741e-12,3.3047505552392996e-11
411,treated,RBM28,6.859744,1.511712,6.898396123123203e-12,3.7886429501597274e-11
412,treated,AVPI,6.843701,0.71401316,7.717290858821163e-12,4.225609297678566e-11
413,treated,SYT12,6.8371625,1.7966486,8.077715577598129e-12,4.419629622502109e-11
414,treated,COA5,6.8321743,0.8562244,8.363720974973098e-12,4.572670925820507e-11
415,treated,MFSD12,6.830354,1.2850904,8.470525641206256e-12,4.6275819029326814e-11
416,treated,FAM60A,6.8289385,0.49011722,8.554518771343027e-12,4.671712393279101e-11
417,treated,CINP,6.8226023,0.63969624,8.940598492150592e-12,4.875226164650372e-11
418,treated,BRD4,6.820243,0.921124,9.088670596881138e-12,4.9503958438484514e-11
419,treated,RPA3,6.8183556,0.74820715,9.208855822064086e-12,5.012100854166116e-11
420,treated,PSMD12,6.817479,0.6043132,9.265184066335285e-12,5.037098946950406e-11
421,treated,GIT,6.80939,0.94532776,9.801333640259209e-12,5.3206193672113124e-11
422,treated,KNOP,6.7549243,1.0937524,1.4290994931003867e-11,7.669008062679032e-11
423,treated,VPS35,6.7351737,0.46734637,1.6373438015881675e-11,8.757408952771164e-11
424,treated,ZC3H8,6.7077384,0.99788177,1.9766393756192818e-11,1.0525658998350826e-10
425,treated,ADSS,6.6953354,0.384841,2.1517780357484486e-11,1.1420613007851153e-10
426,treated,EML2,6.686707,2.0261118,2.282483041532936e-11,1.2096660670881336e-10
427,treated,RBM8A,6.684954,0.36371258,2.3099667914030656e-11,1.223339555855297e-10
428,treated,THRAP3,6.6722817,0.5024442,2.518567794544335e-11,1.328005340722724e-10
429,treated,EHMT,6.6459923,1.3110363,3.011810172051281e-11,1.5806293037287544e-10
430,treated,TPTEP,6.6445093,2.246387,3.042288799996092e-11,1.5960484058318846e-10
431,treated,CHD4,6.6410713,0.6973322,3.11410953040666e-11,1.6325483295768247e-10
432,treated,NOP58,6.6385098,0.5719951,3.168699268656719e-11,1.6605675359581478e-10
433,treated,ZNF148,6.6184897,0.9147017,3.6288722860138077e-11,1.896252141688337e-10
434,treated,MAP4,6.609322,1.1123593,3.860837460608882e-11,2.0145669650832415e-10
435,treated,CCL28,6.5976605,1.3340828,4.176964004916302e-11,2.1748348591703228e-10
436,treated,CNOT4,6.5722475,1.2065847,4.956137286926962e-11,2.568565872097811e-10
437,treated,AK,6.569888,0.659291,5.0353034968612386e-11,2.6086641859674695e-10
438,treated,PEG3,6.5696187,0.8600281,5.044429453874315e-11,2.6124607563685513e-10
439,treated,MGP,6.5551934,1.7389314,5.556987177889135e-11,2.862606794366711e-10
440,treated,GTF3C6,6.5452843,0.4676434,5.93823468649656e-11,3.0514295072195197e-10
441,treated,RP11-390F4.3,6.525668,1.5205436,6.769895905421283e-11,3.460433601744006e-10
442,treated,MIR22HG,6.5236464,1.9132059,6.861849751384618e-11,3.506202552289778e-10
443,treated,CDK5RAP2,6.5127935,1.8485541,7.376594949864318e-11,3.7573318545891435e-10
444,treated,CTA-384D8.34,6.5123887,2.1175885,7.396490506252332e-11,3.764826621256003e-10
445,treated,NDUFA2,6.5107713,0.3659827,7.476598811800458e-11,3.804269395416115e-10
446,treated,ARCN,6.4900765,1.6619091,8.579265163180498e-11,4.3470669927245115e-10
447,treated,UCHL5,6.4885936,0.5235172,8.66412225112212e-11,4.388533445566631e-10
448,treated,SERF2,6.482055,0.17130306,9.048154214907957e-11,4.578265217654681e-10
449,treated,POLR2J,6.4733596,0.28182575,9.584754657703439e-11,4.837987311071426e-10
450,treated,SHOC2,6.461698,1.4336205,1.0353467773714286e-10,5.207912554088474e-10
451,treated,ELF3,6.4605517,0.4783144,1.0432180645235936e-10,5.245690281542168e-10
452,treated,PDCD5,6.4603496,0.269994,1.0446131748460987e-10,5.25088850116344e-10
453,treated,LINC00493,6.4428234,0.24100517,1.1727104657327835e-10,5.872442621650175e-10
454,treated,TDG,6.441947,0.8285024,1.1795032403999537e-10,5.904423385977308e-10
455,treated,U47924.27,6.439386,1.0744601,1.1995803129634984e-10,6.00285850825949e-10
456,treated,MAP3K2,6.4309597,1.0019755,1.2680083796020633e-10,6.327849509744912e-10
457,treated,RPAP3,6.422601,0.998027,1.3396531114801895e-10,6.671637771086399e-10
458,treated,ATF4,6.422062,0.3959902,1.3444088181583623e-10,6.693028073133717e-10
459,treated,RNF220,6.4200397,1.3228705,1.3623901148947497e-10,6.780223681387158e-10
460,treated,BLOC1S,6.4101305,0.43860975,1.4539517768880202e-10,7.218594882725217e-10
461,treated,SNRPD2,6.39402,0.22094701,1.6158043971258193e-10,7.989407791436681e-10
462,treated,RP11-19E11.,6.3774376,1.1902422,1.8007562516453187e-10,8.870708423359245e-10
463,treated,DNAJC,6.3750105,0.36747554,1.829501873418626e-10,9.00620637686974e-10
464,treated,CDK12,6.3454857,1.5359185,2.2172460443866777e-10,1.0856138651289489e-09
465,treated,PTPN,6.341441,1.120411,2.276254428108458e-10,1.1118833394713314e-09
466,treated,ATP5G,6.32951,0.36480147,2.4594087489316647e-10,1.197324219077888e-09
467,treated,CD46,6.3282294,1.0958358,2.47990453516225e-10,1.2068979472531081e-09
468,treated,MIER,6.3155565,1.1972619,2.691909790079227e-10,1.3070107941674348e-09
469,treated,MRPL5,6.311782,0.26208308,2.758412282233337e-10,1.3366204496637164e-09
470,treated,YBX,6.3060517,0.275927,2.8624300867552875e-10,1.3856373757737453e-09
471,treated,COX,6.287717,1.1880279,3.221687841136161e-10,1.5523066215978346e-09
472,treated,ZCRB,6.2762575,0.28052554,3.4681974272321587e-10,1.6677645603089918e-09
473,treated,HUWE,6.275516,0.9884637,3.4847674057039286e-10,1.6751782977072277e-09
474,treated,CDC73,6.265742,0.45182127,3.7105486350728826e-10,1.7801813392168745e-09
475,treated,SURF2,6.2540803,0.43896195,3.99865764716995e-10,1.912092560996173e-09
476,treated,ATP5S,6.2524624,0.6366337,4.0403130457408405e-10,1.931375959891641e-09
477,treated,DNAJC8,6.2320375,0.42481196,4.6040703536598667e-10,2.194370297782394e-09
478,treated,HMGN2,6.212422,0.39956892,5.217417017286833e-10,2.4818168279938547e-09
479,treated,NUDT,6.194626,0.7568616,5.842361638382525e-10,2.769119351890895e-09
480,treated,TYW3,6.1864696,0.8320927,6.152657672765252e-10,2.911443220469705e-09
481,treated,MTIF3,6.1813464,0.6751526,6.355714999479522e-10,3.0065511188944145e-09
482,treated,TBCA,6.177774,0.20040928,6.501175292259552e-10,3.0713614872274323e-09
483,treated,EIF3K,6.169685,0.22643176,6.842624627143874e-10,3.227426844584705e-09
484,treated,TMEM256,6.159978,0.32949424,7.275503787531012e-10,3.4182871335402735e-09
485,treated,RP11-314O13.,6.155529,1.098853,7.482726496343219e-10,3.5145113589159554e-09
486,treated,RPL7L,6.0562367,0.573851,1.3934303882546943e-09,6.4406267182306675e-09
487,treated,C2orf4,6.0462604,1.8128899,1.4824667577501339e-09,6.83477377018558e-09
488,treated,TARDBP,6.040126,0.7996159,1.5399395881177683e-09,7.090748445667747e-09
489,treated,RPL22L,6.010938,0.30908176,1.8445277565209567e-09,8.442418065437022e-09
490,treated,RSL1D,6.009455,0.2868063,1.861478335308423e-09,8.514637446868746e-09
491,treated,IFITM3,5.9919963,0.34821585,2.072805170127321e-09,9.445595714107943e-09
492,treated,PPP4R2,5.984312,0.8864537,2.1730662463809763e-09,9.893170016418656e-09
493,treated,POMP,5.9809413,0.3045786,2.2185164346144204e-09,1.0090604327955166e-08
494,treated,SOX4,5.979256,0.48249424,2.241587452583187e-09,1.0192349455863228e-08
495,treated,DBF4,5.953911,1.4083279,2.618097327674035e-09,1.1830283073930061e-08
496,treated,RDH10,5.948181,1.4445089,2.7113873703240887e-09,1.2229013428165628e-08
497,treated,MT-CYB,5.909826,0.37682152,3.4247009492598027e-09,1.5374653751820653e-08
498,treated,IRAK,5.8917603,1.1746284,3.821034708204562e-09,1.7106369802719872e-08
499,treated,ACBD5,5.86446,0.8670392,4.505972855072377e-09,2.0110810052184207e-08
500,treated,TATDN,5.8537416,0.27195898,4.8063445652658366e-09,2.1431665916674787e-08
501,treated,BRD2,5.852596,0.41071957,4.839589765309549e-09,2.1560060842881167e-08
502,treated,KHDRBS,5.8521914,0.7904603,4.851376703465514e-09,2.1605947365847636e-08
503,treated,C9orf116,5.8395185,1.7803987,5.2351842990191195e-09,2.322983152163232e-08
504,treated,CKS1B,5.8197007,0.40296325,5.8953119961057795e-09,2.6087294131366987e-08
505,treated,KIAA1598,5.811881,1.293598,6.17746510242357e-09,2.7319209637376542e-08
506,treated,SMCHD,5.795838,1.387059,6.7980831668436786e-09,2.999992243564298e-08
507,treated,GSTM3,5.7828283,0.6730972,7.345504325884386e-09,3.23469299587127e-08
508,treated,MATR3,5.771571,0.7602875,7.853582338591395e-09,3.451111537478384e-08
509,treated,SAT2,5.766111,0.3759534,8.112164653696194e-09,3.558284839949082e-08
510,treated,HIF1A,5.7653694,1.2388477,8.147912998266158e-09,3.5718091007783957e-08
511,treated,LYAR,5.7502027,0.84632087,8.913656024255557e-09,3.8957368223904286e-08
512,treated,CEP57,5.730452,0.751857,1.0016338813482355e-08,4.355399031643494e-08
513,treated,CEP95,5.7242503,0.5330904,1.0389142502966189e-08,4.5121045682338517e-08
514,treated,CKAP5,5.72061,1.3273331,1.0614206572226926e-08,4.600228151136346e-08
515,treated,POLR2A,5.6745706,1.0429488,1.390370989245179e-08,5.965418132775595e-08
516,treated,GOLGA5,5.6660094,1.5612047,1.4616135898422325e-08,6.26553648601396e-08
517,treated,SMEK,5.6602798,1.1292264,1.5112633134648156e-08,6.470736143568267e-08
518,treated,WIPI2,5.6508427,0.9459142,1.596631527685096e-08,6.822184463487154e-08
519,treated,PRPF40A,5.647944,0.46084782,1.6237791939563276e-08,6.930032084162512e-08
520,treated,C19orf24,5.638979,0.7816928,1.7106156757172887e-08,7.285658557890867e-08
521,treated,ITGB8,5.608847,0.8971317,2.036786429962096e-08,8.621782813926357e-08
522,treated,TGS,5.605544,1.0151609,2.076015379785558e-08,8.78528115871978e-08
523,treated,MOK,5.600691,1.591146,2.1349916867927674e-08,9.021721195833816e-08
524,treated,TROVE2,5.5889616,0.3225572,2.2843116155482247e-08,9.641480219909033e-08
525,treated,DNAJA,5.5796595,0.36160538,2.4098991438679134e-08,1.014797286545596e-07
526,treated,NUDT5,5.571638,0.3445909,2.523555359084343e-08,1.0617344087496721e-07
527,treated,MRPS6,5.5655713,0.30670595,2.6129517931383e-08,1.0987099380175284e-07
528,treated,DPM2,5.5650992,0.4145006,2.6200322303188237e-08,1.1013684805031282e-07
529,treated,DHX2,5.5636835,0.7686435,2.6413854348380288e-08,1.1100235147214064e-07
530,treated,TUBB4B,5.5525613,0.41827175,2.8151393169067367e-08,1.1792909931763821e-07
531,treated,CCDC5,5.551011,0.659474,2.8402234578990824e-08,1.1894561178728953e-07
532,treated,COX6B,5.532878,0.15381308,3.1501846686894834e-08,1.3135863301404756e-07
533,treated,TAF15,5.520677,1.3419505,3.3769573308368264e-08,1.4061301986166407e-07
534,treated,STAU2,5.5036902,1.2476429,3.719227671848257e-08,1.5442233293513964e-07
535,treated,R3HDM,5.4960055,1.6050799,3.884899631150084e-08,1.611168990863956e-07
536,treated,USMG5,5.4867706,0.2112022,4.093478105881799e-08,1.6952528878505075e-07
537,treated,AHCTF,5.4835353,1.4449338,4.169093915730704e-08,1.7241113484177174e-07
538,treated,MINOS,5.475109,0.25481954,4.372421264780815e-08,1.8056273321908156e-07
539,treated,YAF2,5.474974,0.6033466,4.3757513887945017e-08,1.80648918130573e-07
540,treated,AIMP,5.4618297,0.321186,4.712521552668169e-08,1.9394608667055745e-07
541,treated,GS1-251I9.4,5.4552913,0.6769004,4.889269526851248e-08,2.0104941925354367e-07
542,treated,GATAD2B,5.449494,0.9400396,5.051334728467041e-08,2.07537450591131e-07
543,treated,RPS18,5.4464607,0.1323745,5.1381991569693506e-08,2.1092742979965706e-07
544,treated,TCEAL4,5.433855,0.4462639,5.51493423444672e-08,2.2581860888977103e-07
545,treated,LARP1B,5.407296,1.2929745,6.398324750422853e-08,2.608147412991442e-07
